 x V Evac Ec Ev phin phip n p nion pion ftb1 fti1 mun mup Gehp Gfree Rdir BulkSRHn BulkSRHp IntSRHn IntSRHp Jn Jp Jtot Vext
 0.00000000000E+0000 -4.90000000000E+0001  0.00000000000E+0000 -3.00000000000E+0000 -5.00000000000E+0000 -3.00000000000E+0000 -3.00000000000E+0000  1.00000000000E+0025  6.80418492083E-0010  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04499906005E+0007  1.89540093835E-0025  4.04499906005E+0007  1.00000000000E+0002
 9.98003992016E-0010 -4.90299848389E+0001  2.99848389330E-0002 -2.97001516107E+0000 -4.97001516107E+0000 -3.00048881230E+0000 -3.00857102552E+0000  3.01578216014E+0024  3.10062707294E-0009  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  2.30504686379E+0003  3.73390912352E-0002  3.73391582497E-0002  0.00000000000E+0000  0.00000000000E+0000  4.04465723039E+0007  5.57981780487E-0025  4.04465723039E+0007  1.00000000000E+0002
 1.99600798403E-0009 -4.90463791448E+0001  4.63791447654E-0002 -2.95362085523E+0000 -4.95362085523E+0000 -3.00169016627E+0000 -3.01572449875E+0000  1.50939373754E+0024  7.82943917175E-0009  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  4.53807346391E+0003  1.46875029449E-0001  1.46873484186E-0001  0.00000000000E+0000  0.00000000000E+0000  4.04453247369E+0007  1.28334222293E-0024  4.04453247369E+0007  1.00000000000E+0002
 2.99401197605E-0009 -4.90559703398E+0001  5.59703398424E-0002 -2.94402966016E+0000 -4.94402966016E+0000 -3.00380284198E+0000 -3.02306075452E+0000  9.52485026262E+0023  1.52374627116E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  6.97844216021E+0003  3.57906616666E-0001  3.57898133603E-0001  0.00000000000E+0000  0.00000000000E+0000  4.04446745154E+0007  2.39874938507E-0024  4.04446745154E+0007  1.00000000000E+0002
 3.99201596806E-0009 -4.90612676830E+0001  6.12676829634E-0002 -2.93873231704E+0000 -4.93873231704E+0000 -3.00692799289E+0000 -3.03065583975E+0000  6.83866826712E+0023  2.53024105881E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  9.50435022840E+0003  6.78900697157E-0001  6.78875878233E-0001  0.00000000000E+0000  0.00000000000E+0000  4.04442748123E+0007  3.91785993198E-0024  4.04442748123E+0007  1.00000000000E+0002
 4.99001996008E-0009 -4.90634814576E+0001  6.34814576388E-0002 -2.93651854236E+0000 -4.93651854236E+0000 -3.01110158760E+0000 -3.03853517155E+0000  5.31927198789E+0023  3.76347134156E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  1.19629354841E+0004  1.09855787102E+0000  1.09850396130E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04440031731E+0007  5.82989848060E-0024  4.04440031731E+0007  1.00000000000E+0002
 5.98802395210E-0009 -4.90632962208E+0001  6.32962207864E-0002 -2.93670377921E+0000 -4.93670377921E+0000 -3.01632149517E+0000 -3.04674058354E+0000  4.36356888798E+0023  5.15943532727E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  1.42217598843E+0004  1.59194319892E+0000  1.59184519059E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04438067219E+0007  8.10292635626E-0024  4.04438067219E+0007  1.00000000000E+0002
 6.98602794411E-0009 -4.90611425437E+0001  6.11425437452E-0002 -2.93885745625E+0000 -4.93885745625E+0000 -3.02256452267E+0000 -3.05532303340E+0000  3.71518941099E+0023  6.64398790479E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  1.61869013730E+0004  2.12801559088E+0000  2.12785731872E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04436556723E+0007  1.06899994496E-0023  4.04436556723E+0007  1.00000000000E+0002
 7.98403193613E-0009 -4.90573125271E+0001  5.73125270708E-0002 -2.94268747293E+0000 -4.94268747293E+0000 -3.02979715238E+0000 -3.06433535660E+0000  3.24976561711E+0023  8.14631776725E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  1.78078887994E+0004  2.67624722960E+0000  2.67601207932E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04435359602E+0007  1.35361160896E-0023  4.04435359602E+0007  1.00000000000E+0002
 8.98203592814E-0009 -4.90520158379E+0001  5.20158378760E-0002 -2.94798416212E+0000 -4.94798416212E+0000 -3.03798161780E+0000 -3.07382771999E+0000  2.90080403694E+0023  9.60812438188E-0008  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  1.90736917434E+0004  3.21110330730E+0000  3.21077485327E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04434376324E+0007  1.65845178755E-0023  4.04434376324E+0007  1.00000000000E+0002
 9.98003992016E-0009 -4.90454096703E+0001  4.54096703196E-0002 -2.95459032968E+0000 -4.95459032968E+0000 -3.04707934970E+0000 -3.08384513673E+0000  2.62998621835E+0023  1.09879095034E-0007  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0004  1.00000000000E-0004  0.00000000000E+0000  0.00000000000E+0000  2.00036277510E+0004  3.71418849861E+0000  3.71375082076E+0000  0.00000000000E+0000  0.00000000000E+0000  4.04433550157E+0007  1.97815391530E-0023  4.04433550157E+0007  1.00000000000E+0002
