 Vext Jext convIndex P Jphoto Jdir JBulkSRH JIntLeft JIntRight JminLeft JminRight JShunt
 2.53536449397E-0002  1.08443437424E+0000 1  0.00000000000E+0000  0.00000000000E+0000  3.04828359674E-0023 -3.04828859275E-0023  0.00000000000E+0000  0.00000000000E+0000  4.28818606673E-0028  3.78841607287E-0028  0.00000000000E+0000
 2.78255940221E-0002  1.19752721162E+0000 1  0.00000000000E+0000  0.00000000000E+0000  3.65245622436E-0023 -3.65246220451E-0023  0.00000000000E+0000  0.00000000000E+0000  4.71985912672E-0028  4.12165597903E-0028  0.00000000000E+0000
 3.05385550883E-0002  1.32403413939E+0000 1  0.00000000000E+0000  0.00000000000E+0000  4.37179827927E-0023 -4.37180542801E-0023  0.00000000000E+0000  0.00000000000E+0000  5.19455205735E-0028  4.47943030545E-0028  0.00000000000E+0000
 3.35160265094E-0002  1.46604238353E+0000 1  0.00000000000E+0000  0.00000000000E+0000  5.22628238122E-0023 -5.22629091403E-0023  0.00000000000E+0000  0.00000000000E+0000  5.71603517298E-0028  4.86242983371E-0028  0.00000000000E+0000
 3.67837977183E-0002  1.62609153579E+0000 1  0.00000000000E+0000  0.00000000000E+0000  6.23840344092E-0023 -6.23841361114E-0023  0.00000000000E+0000  0.00000000000E+0000  6.28811417872E-0028  5.27105257271E-0028  0.00000000000E+0000
 4.03701725860E-0002  1.80733816202E+0000 1  0.00000000000E+0000  0.00000000000E+0000  7.43349705933E-0023 -7.43350914681E-0023  0.00000000000E+0000  0.00000000000E+0000  6.91471778553E-0028  5.70547553889E-0028  0.00000000000E+0000
 4.43062145758E-0002  2.01368105311E+0000 1  0.00000000000E+0000  0.00000000000E+0000  8.83899120258E-0023 -8.83900553618E-0023  0.00000000000E+0000  0.00000000000E+0000  7.59945392651E-0028  6.16537805476E-0028  0.00000000000E+0000
 4.86260158007E-0002  2.25002503150E+0000 1  0.00000000000E+0000  0.00000000000E+0000  1.04842223112E-0022 -1.04842392577E-0022  0.00000000000E+0000  0.00000000000E+0000  8.34559209090E-0028  6.65001867348E-0028  0.00000000000E+0000
 5.33669923121E-0002  2.52258407776E+0000 1  0.00000000000E+0000  0.00000000000E+0000  1.23994347444E-0022 -1.23994547083E-0022  0.00000000000E+0000  0.00000000000E+0000  9.15573315895E-0028  7.15815108945E-0028  0.00000000000E+0000
 5.85702081806E-0002  2.83927544742E+0000 1  0.00000000000E+0000  0.00000000000E+0000  1.46142334465E-0022 -1.46142568661E-0022  0.00000000000E+0000  0.00000000000E+0000  1.00314053359E-0027  7.68797678173E-0028  0.00000000000E+0000
 6.42807311728E-0002  3.21036829054E+0000 1  0.00000000000E+0000  0.00000000000E+0000  1.71557934186E-0022 -1.71558207529E-0022  0.00000000000E+0000  0.00000000000E+0000  1.09727193504E-0027  8.23723560469E-0028  0.00000000000E+0000
 7.05480231072E-0002  3.64915152130E+0000 1  0.00000000000E+0000  0.00000000000E+0000  2.00458922380E-0022 -2.00459239597E-0022  0.00000000000E+0000  0.00000000000E+0000  1.19777673769E-0027  8.80323975086E-0028  0.00000000000E+0000
 7.74263682681E-0002  4.17301588433E+0000 1  0.00000000000E+0000  0.00000000000E+0000  2.32968728543E-0022 -2.32969094128E-0022  0.00000000000E+0000  0.00000000000E+0000  1.30418575748E-0027  9.38295769666E-0028  0.00000000000E+0000
 8.49753435909E-0002  4.80490073586E+0000 1  0.00000000000E+0000  0.00000000000E+0000  2.69073974157E-0022 -2.69074392475E-0022  0.00000000000E+0000  0.00000000000E+0000  1.41569147002E-0027  9.97330998246E-0028  0.00000000000E+0000
 9.32603346883E-0002  5.57530070774E+0000 1  0.00000000000E+0000  0.00000000000E+0000  3.08577282230E-0022 -3.08577756109E-0022  0.00000000000E+0000  0.00000000000E+0000  1.53108817960E-0027  1.05715482980E-0027  0.00000000000E+0000
 1.02353102190E-0001  6.52490942440E+0000 1  0.00000000000E+0000  0.00000000000E+0000  3.51030714595E-0022 -3.51031245744E-0022  0.00000000000E+0000  0.00000000000E+0000  1.64866943762E-0027  1.11754643748E-0027  0.00000000000E+0000
 1.12332403298E-0001  7.70869330845E+0000 1  0.00000000000E+0000  0.00000000000E+0000  3.95698000245E-0022 -3.95698587979E-0022  0.00000000000E+0000  0.00000000000E+0000  1.76621772316E-0027  1.17840434453E-0027  0.00000000000E+0000
 1.23284673944E-0001  9.20086445438E+0000 1  0.00000000000E+0000  0.00000000000E+0000  4.41492363355E-0022 -4.41493004559E-0022  0.00000000000E+0000  0.00000000000E+0000  1.88092743988E-0027  1.23976097060E-0027  0.00000000000E+0000
 1.35304777458E-0001  1.11025466107E+0001 1  0.00000000000E+0000  0.00000000000E+0000  4.86966744048E-0022 -4.86967431716E-0022  0.00000000000E+0000  0.00000000000E+0000  1.98946007459E-0027  1.30183501335E-0027  0.00000000000E+0000
 1.48496826225E-0001  1.35519279349E+0001 1  0.00000000000E+0000  0.00000000000E+0000  5.30315540431E-0022 -5.30316263449E-0022  0.00000000000E+0000  0.00000000000E+0000  2.08800953502E-0027  1.36504165494E-0027  0.00000000000E+0000
 1.62975083462E-0001  1.67387962391E+0001 1  0.00000000000E+0000  0.00000000000E+0000  5.69427226374E-0022 -5.69427968906E-0022  0.00000000000E+0000  0.00000000000E+0000  2.17246832134E-0027  1.42999519866E-0027  0.00000000000E+0000
 1.78864952906E-0001  2.09237447551E+0001 1  0.00000000000E+0000  0.00000000000E+0000  6.02004677930E-0022 -6.02005419228E-0022  0.00000000000E+0000  0.00000000000E+0000  2.23872856779E-0027  1.49749720075E-0027  0.00000000000E+0000
 1.96304065004E-0001  2.64648831764E+0001 1  0.00000000000E+0000  0.00000000000E+0000  6.25756300391E-0022 -6.25757015052E-0022  0.00000000000E+0000  0.00000000000E+0000  2.28310197421E-0027  1.56851481883E-0027  0.00000000000E+0000
 2.15443469003E-0001  3.38534975286E+0001 1  0.00000000000E+0000  0.00000000000E+0000  6.38650324996E-0022 -6.38650983763E-0022  0.00000000000E+0000  0.00000000000E+0000  2.30283380279E-0027  1.64414852649E-0027  0.00000000000E+0000
 2.36448941265E-0001  4.37592402080E+0001 1  0.00000000000E+0000  0.00000000000E+0000  6.39234813621E-0022 -6.39235384802E-0022  0.00000000000E+0000  0.00000000000E+0000  2.29670685066E-0027  1.72561446083E-0027  0.00000000000E+0000
 2.59502421140E-0001  5.70881877062E+0001 1  0.00000000000E+0000  0.00000000000E+0000  6.26940848589E-0022 -6.26941299981E-0022  0.00000000000E+0000  0.00000000000E+0000  2.26553568894E-0027  1.81423860742E-0027  0.00000000000E+0000
 2.84803586844E-0001  7.50540646689E+0001 1  0.00000000000E+0000  0.00000000000E+0000  6.02286814221E-0022 -6.02287115248E-0022  0.00000000000E+0000  0.00000000000E+0000  2.21239322620E-0027  1.91146569537E-0027  0.00000000000E+0000
 3.12571584969E-0001  9.92592224807E+0001 1  0.00000000000E+0000  0.00000000000E+0000  5.66910457796E-0022 -5.66910581476E-0022  0.00000000000E+0000  0.00000000000E+0000  2.14245313114E-0027  2.01888042838E-0027  0.00000000000E+0000
 3.43046928631E-0001  1.31788096171E+0002 1  0.00000000000E+0000  0.00000000000E+0000  5.23359591636E-0022 -5.23359515873E-0022  0.00000000000E+0000  0.00000000000E+0000  2.06235769642E-0027  2.13824323156E-0027  0.00000000000E+0000
 3.76493580679E-0001  1.75310548454E+0002 1  0.00000000000E+0000  0.00000000000E+0000  4.74685731452E-0022 -4.74685417035E-0022  0.00000000000E+0000  0.00000000000E+0000  1.97927341908E-0027  2.27152970437E-0027  0.00000000000E+0000
 4.13201240012E-0001  2.33190547056E+0002 1  0.00000000000E+0000  0.00000000000E+0000  4.23967541618E-0022 -4.23967001187E-0022  0.00000000000E+0000  0.00000000000E+0000  1.89992626474E-0027  2.42096009000E-0027  0.00000000000E+0000
 4.53487850813E-0001  3.09605832105E+0002 1  0.00000000000E+0000  0.00000000000E+0000  3.73889316193E-0022 -3.73888556036E-0022  0.00000000000E+0000  0.00000000000E+0000  1.82986014765E-0027  2.58903846304E-0027  0.00000000000E+0000
 4.97702356433E-0001  4.09688832716E+0002 1  0.00000000000E+0000  0.00000000000E+0000  3.26478485029E-0022 -3.26477516991E-0022  0.00000000000E+0000  0.00000000000E+0000  1.77308126886E-0027  2.77859148018E-0027  0.00000000000E+0000
 5.46227721768E-0001  5.39681639240E+0002 1  0.00000000000E+0000  0.00000000000E+0000  2.83034268978E-0022 -2.83033005166E-0022  0.00000000000E+0000  0.00000000000E+0000  1.73209040853E-0027  2.99280011249E-0027  0.00000000000E+0000
 5.99484250319E-0001  7.07135125465E+0002 1  0.00000000000E+0000  0.00000000000E+0000  2.44205302246E-0022 -2.44203795932E-0022  0.00000000000E+0000  0.00000000000E+0000  1.70817092853E-0027  3.23525656676E-0027  0.00000000000E+0000
 6.57933224658E-0001  9.21155309214E+0002 1  0.00000000000E+0000  0.00000000000E+0000  2.10139780267E-0022 -2.10137982109E-0022  0.00000000000E+0000  0.00000000000E+0000  1.70176983623E-0027  3.51002933629E-0027  0.00000000000E+0000
 7.22080901839E-0001  1.19268890143E+0003 1  0.00000000000E+0000  0.00000000000E+0000  1.80651066823E-0022 -1.80648975073E-0022  0.00000000000E+0000  0.00000000000E+0000  1.71285973423E-0027  3.82172669906E-0027  0.00000000000E+0000
 7.92482898354E-0001  1.53490936146E+0003 1  0.00000000000E+0000  0.00000000000E+0000  1.55356648490E-0022 -1.55354219171E-0022  0.00000000000E+0000  0.00000000000E+0000  1.74122278338E-0027  4.17559497635E-0027  0.00000000000E+0000
 8.69749002618E-0001  1.96364448000E+0003 1  0.00000000000E+0000  0.00000000000E+0000  1.33787057864E-0022 -1.33783960329E-0022  0.00000000000E+0000  0.00000000000E+0000  1.78665160664E-0027  4.57761338734E-0027  0.00000000000E+0000
 9.54548456662E-0001  2.49793562413E+0003 1  0.00000000000E+0000  0.00000000000E+0000  1.15452895930E-0022 -1.15449168432E-0022  0.00000000000E+0000  0.00000000000E+0000  1.84907011101E-0027  5.03459965555E-0027  0.00000000000E+0000
 1.04761575279E+0000  3.16068059167E+0003 1  0.00000000000E+0000  0.00000000000E+0000  9.98890419189E-0023 -9.98847272007E-0023  0.00000000000E+0000  0.00000000000E+0000  1.92860625834E-0027  5.55436589729E-0027  0.00000000000E+0000
 1.14975699540E+0000  3.97946787934E+0003 1  0.00000000000E+0000  0.00000000000E+0000  8.66716187344E-0023 -8.66672666261E-0023  0.00000000000E+0000  0.00000000000E+0000  2.02562048118E-0027  6.14586865091E-0027  0.00000000000E+0000
 1.26185688307E+0000  4.98744871607E+0003 1  0.00000000000E+0000  0.00000000000E+0000  7.54353359023E-0023 -7.54316484966E-0023  0.00000000000E+0000  0.00000000000E+0000  2.14074298804E-0027  6.81934954296E-0027  0.00000000000E+0000
 1.38488637139E+0000  6.22455398804E+0003 1  0.00000000000E+0000  0.00000000000E+0000  6.58625164205E-0023 -6.58598637596E-0023  0.00000000000E+0000  0.00000000000E+0000  2.27485818705E-0027  7.58658369884E-0027  0.00000000000E+0000
 1.51991108295E+0000  7.73879452247E+0003 1  0.00000000000E+0000  0.00000000000E+0000  5.76858259068E-0023 -5.76843747487E-0023  0.00000000000E+0000  0.00000000000E+0000  2.42911585547E-0027  8.46106913923E-0027  0.00000000000E+0000
 1.66810053720E+0000  9.58794237838E+0003 1  0.00000000000E+0000  0.00000000000E+0000  5.06808436913E-0023 -5.06805220837E-0023  0.00000000000E+0000  0.00000000000E+0000  2.60493792185E-0027  9.45830920908E-0027  0.00000000000E+0000
 1.83073828030E+0000  1.18409212952E+0004 1  0.00000000000E+0000  0.00000000000E+0000  4.46648378297E-0023 -4.46617454661E-0023  0.00000000000E+0000  0.00000000000E+0000  2.80404275480E-0027  1.05961367017E-0026  0.00000000000E+0000
 2.00923300257E+0000  1.45822064156E+0004 1  0.00000000000E+0000  0.00000000000E+0000  3.94727974980E-0023 -3.94700378355E-0023  0.00000000000E+0000  0.00000000000E+0000  3.02836088900E-0027  1.18949250109E-0026  0.00000000000E+0000
 2.20513073990E+0000  1.79111966523E+0004 1  0.00000000000E+0000  0.00000000000E+0000  3.49827127538E-0023 -3.49773319808E-0023  0.00000000000E+0000  0.00000000000E+0000  3.28020195097E-0027  1.33781948242E-0026  0.00000000000E+0000
 2.42012826479E+0000  2.19499525580E+0004 1  0.00000000000E+0000  0.00000000000E+0000  3.10814849660E-0023 -3.10756138042E-0023  0.00000000000E+0000  0.00000000000E+0000  3.56214736176E-0027  1.50727518832E-0026  0.00000000000E+0000
 2.65608778295E+0000  2.68432838986E+0004 1  0.00000000000E+0000  0.00000000000E+0000  2.76825562260E-0023 -2.76758119184E-0023  0.00000000000E+0000  0.00000000000E+0000  3.87713985362E-0027  1.70094580863E-0026  0.00000000000E+0000
 2.91505306283E+0000  3.27648849359E+0004 1  0.00000000000E+0000  0.00000000000E+0000  2.47129964073E-0023 -2.47031950109E-0023  0.00000000000E+0000  0.00000000000E+0000  4.22847415004E-0027  1.92237521483E-0026  0.00000000000E+0000
 3.19926713780E+0000  3.99247270920E+0004 1  0.00000000000E+0000  0.00000000000E+0000  2.21096974747E-0023 -2.20958671938E-0023  0.00000000000E+0000  0.00000000000E+0000  4.61985315133E-0027  2.17560715644E-0026  0.00000000000E+0000
 3.51119173422E+0000  4.85771558799E+0004 1  0.00000000000E+0000  0.00000000000E+0000  1.98187756212E-0023 -1.98020563289E-0023  0.00000000000E+0000  0.00000000000E+0000  5.05544765092E-0027  2.46525032731E-0026  0.00000000000E+0000
 3.85352859371E+0000  5.90245309183E+0004 1  0.00000000000E+0000  0.00000000000E+0000  1.77981304894E-0023 -1.77777812195E-0023  0.00000000000E+0000  0.00000000000E+0000  5.53986836256E-0027  2.79660275055E-0026  0.00000000000E+0000
 4.22924287439E+0000  7.16331592185E+0004 1  0.00000000000E+0000  0.00000000000E+0000  1.60104727868E-0023 -1.59866965299E-0023  0.00000000000E+0000  0.00000000000E+0000  6.07829886237E-0027  3.17567080909E-0026  0.00000000000E+0000
 4.64158883361E+0000  8.68460650079E+0004 1  0.00000000000E+0000  0.00000000000E+0000  1.44242541139E-0023 -1.44011065748E-0023  0.00000000000E+0000  0.00000000000E+0000  6.67675328802E-0027  3.60916574477E-0026  0.00000000000E+0000
 5.09413801482E+0000  1.05180923372E+0005 1  0.00000000000E+0000  0.00000000000E+0000  1.30155604091E-0023 -1.29838627841E-0023  0.00000000000E+0000  0.00000000000E+0000  7.34081948855E-0027  4.10532425922E-0026  0.00000000000E+0000
 5.59081018251E+0000  1.27271681653E+0005 1  0.00000000000E+0000  0.00000000000E+0000  1.17625282102E-0023 -1.17291161256E-0023  0.00000000000E+0000  0.00000000000E+0000  8.07874451098E-0027  4.67225850094E-0026  0.00000000000E+0000
 6.13590727341E+0000  1.53911597789E+0005 1  0.00000000000E+0000  0.00000000000E+0000  1.06402677438E-0023 -1.06015026784E-0023  0.00000000000E+0000  0.00000000000E+0000  8.89763200979E-0027  5.32054889438E-0026  0.00000000000E+0000
 6.73415065775E+0000  1.85980108598E+0005 1  0.00000000000E+0000  0.00000000000E+0000  9.63939170133E-0024 -9.59439359898E-0024  0.00000000000E+0000  0.00000000000E+0000  9.80647487574E-0027  6.06108919836E-0026  0.00000000000E+0000
 7.39072203353E+0000  2.24591970577E+0005 1  0.00000000000E+0000  0.00000000000E+0000  8.74355217540E-0024 -8.69045699827E-0024  0.00000000000E+0000  0.00000000000E+0000  1.08149671022E-0026  6.90656607911E-0026  0.00000000000E+0000
 8.11130830790E+0000  2.71069205145E+0005 1  0.00000000000E+0000  0.00000000000E+0000  7.94089700965E-0024 -7.87915986749E-0024  0.00000000000E+0000  0.00000000000E+0000  1.19340704667E-0026  7.87081174943E-0026  0.00000000000E+0000
 8.90215085445E+0000  3.27017166077E+0005 1  0.00000000000E+0000  0.00000000000E+0000  7.22036156196E-0024 -7.14875719922E-0024  0.00000000000E+0000  0.00000000000E+0000  1.31757831225E-0026  8.96942857551E-0026  0.00000000000E+0000
 9.77009957299E+0000  3.94356001743E+0005 1  0.00000000000E+0000  0.00000000000E+0000  6.57314131108E-0024 -6.49018612098E-0024  0.00000000000E+0000  0.00000000000E+0000  1.45534661076E-0026  1.02195362401E-0025  0.00000000000E+0000
 1.07226722201E+0001  4.75387651608E+0005 1  0.00000000000E+0000  0.00000000000E+0000  5.99174876959E-0024 -5.89577667784E-0024  0.00000000000E+0000  0.00000000000E+0000  1.60819147284E-0026  1.16398270019E-0025  0.00000000000E+0000
 1.17681195243E+0001  5.72864164705E+0005 1  0.00000000000E+0000  0.00000000000E+0000  5.46985589687E-0024 -5.35932474607E-0024  0.00000000000E+0000  0.00000000000E+0000  1.77777361258E-0026  1.32504124744E-0025  0.00000000000E+0000
 1.29154966501E+0001  6.90142411179E+0005 1  0.00000000000E+0000  0.00000000000E+0000  5.00098165007E-0024 -4.87391157998E-0024  0.00000000000E+0000  0.00000000000E+0000  1.96590868182E-0026  1.50732216032E-0025  0.00000000000E+0000
 1.41747416293E+0001  8.31245160144E+0005 1  0.00000000000E+0000  0.00000000000E+0000  4.57997651871E-0024 -4.43415903277E-0024  0.00000000000E+0000  0.00000000000E+0000  2.17463649493E-0026  1.71314930715E-0025  0.00000000000E+0000
 1.55567614393E+0001  1.00095252018E+0006 1  0.00000000000E+0000  0.00000000000E+0000  4.20281249825E-0024 -4.03603508625E-0024  0.00000000000E+0000  0.00000000000E+0000  2.40623044705E-0026  1.94478727313E-0025  0.00000000000E+0000
 1.70735264747E+0001  1.20511193238E+0006 1  0.00000000000E+0000  0.00000000000E+0000  3.86511698128E-0024 -3.67462490430E-0024  0.00000000000E+0000  0.00000000000E+0000  2.66316701406E-0026  2.20505993428E-0025  0.00000000000E+0000
 1.87381742286E+0001  1.45061708596E+0006 1  0.00000000000E+0000  0.00000000000E+0000  3.56392354973E-0024 -3.34695223744E-0024  0.00000000000E+0000  0.00000000000E+0000  2.94826997510E-0026  2.49642326243E-0025  0.00000000000E+0000
 2.05651230835E+0001  1.74594945279E+0006 1  0.00000000000E+0000  0.00000000000E+0000  3.29563424307E-0024 -3.04908727554E-0024  0.00000000000E+0000  0.00000000000E+0000  3.26457964504E-0026  2.82156358657E-0025  0.00000000000E+0000
 2.25701971963E+0001  2.10083857106E+0006 1  0.00000000000E+0000  0.00000000000E+0000  3.05851954129E-0024 -2.77931434917E-0024  0.00000000000E+0000  0.00000000000E+0000  3.61573999983E-0026  3.18304953155E-0025  0.00000000000E+0000
 2.47707635599E+0001  2.52770864306E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.84918591247E-0024 -2.53366281294E-0024  0.00000000000E+0000  0.00000000000E+0000  4.00528516199E-0026  3.58352217991E-0025  0.00000000000E+0000
 2.71858824273E+0001  3.04125844365E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.66543668244E-0024 -2.30978434606E-0024  0.00000000000E+0000  0.00000000000E+0000  4.43750813213E-0026  4.02581250843E-0025  0.00000000000E+0000
 2.98364724028E+0001  3.65912765286E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.50548757718E-0024 -2.10571673981E-0024  0.00000000000E+0000  0.00000000000E+0000  4.91720571116E-0026  4.51245578333E-0025  0.00000000000E+0000
 3.27454916288E+0001  4.40536461807E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.36559596553E-0024 -1.91739005067E-0024  0.00000000000E+0000  0.00000000000E+0000  5.44907295163E-0026  5.04644985627E-0025  0.00000000000E+0000
 3.59381366380E+0001  5.30023140179E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.24748297985E-0024 -1.74796101497E-0024  0.00000000000E+0000  0.00000000000E+0000  6.04100334752E-0026  5.62971593769E-0025  0.00000000000E+0000
 3.94420605944E+0001  6.37558241710E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.15108553417E-0024 -1.59400907057E-0024  0.00000000000E+0000  0.00000000000E+0000  6.69792079609E-0026  6.26518928306E-0025  0.00000000000E+0000
 4.32876128108E+0001  7.66872087289E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.07307598908E-0024 -1.45379023900E-0024  0.00000000000E+0000  0.00000000000E+0000  7.42691461162E-0026  6.95591485245E-0025  0.00000000000E+0000
 4.75081016210E+0001  9.22408063441E+0006 1  0.00000000000E+0000  0.00000000000E+0000  2.01239621152E-0024 -1.32592746175E-0024  0.00000000000E+0000  0.00000000000E+0000  8.23614464484E-0026  7.70535845934E-0025  0.00000000000E+0000
 5.21400828800E+0001  1.10926060782E+0007 1  0.00000000000E+0000  0.00000000000E+0000  1.95335314525E-0024 -1.20977207147E-0024  0.00000000000E+0000  0.00000000000E+0000  9.13591678835E-0026  8.51757278543E-0025  0.00000000000E+0000
 5.72236765935E+0001  1.33398395280E+0007 1  0.00000000000E+0000  0.00000000000E+0000  1.92571367747E-0024 -1.10373458824E-0024  0.00000000000E+0000  0.00000000000E+0000  1.01348212051E-0025  9.39777685386E-0025  0.00000000000E+0000
 6.28029144183E+0001  1.60435603566E+0007 1  0.00000000000E+0000  0.00000000000E+0000  1.91343611588E-0024 -1.00693574033E-0024  0.00000000000E+0000  0.00000000000E+0000  1.12441599316E-0025  1.03522742231E-0024  0.00000000000E+0000
 6.89261210435E+0001  1.92962178792E+0007 1  0.00000000000E+0000  0.00000000000E+0000  1.91641426846E-0024 -9.18504712994E-0025  0.00000000000E+0000  0.00000000000E+0000  1.24769529348E-0025  1.13886473601E-0024  0.00000000000E+0000
 7.56463327555E+0001  2.32097320741E+0007 1  0.00000000000E+0000  0.00000000000E+0000  1.93464216944E-0024 -8.37663000814E-0025  0.00000000000E+0000  0.00000000000E+0000  1.38473058158E-0025  1.25158255987E-0024  0.00000000000E+0000
 8.30217568132E+0001  2.79185757840E+0007 1  0.00000000000E+0000  0.00000000000E+0000  1.96840170719E-0024 -7.63831790400E-0025  0.00000000000E+0000  0.00000000000E+0000  1.53713278776E-0025  1.37440400755E-0024  0.00000000000E+0000
 9.11162756115E+0001  3.35839887836E+0007 1  0.00000000000E+0000  0.00000000000E+0000  2.01819676922E-0024 -6.96519635002E-0025  0.00000000000E+0000  0.00000000000E+0000  1.70669520219E-0025  1.50847208743E-0024  0.00000000000E+0000
 1.00000000000E+0002  4.04020727001E+0007 1  0.00000000000E+0000  0.00000000000E+0000  2.08450760701E-0024 -6.35177532815E-0025  0.00000000000E+0000  0.00000000000E+0000  1.89540093835E-0025  1.65504469982E-0024  0.00000000000E+0000
