 x V Evac Ec Ev phin phip n p nion pion ftb1 fti1 mun mup Gehp Gfree Rdir BulkSRHn BulkSRHp IntSRHn IntSRHp Jn Jp Jtot Vext
 0.00000000000E+0000  5.00000000000E-0001  0.00000000000E+0000 -3.00000000000E+0000 -5.00000000000E+0000 -3.00000000000E+0000 -3.00000000000E+0000  1.00000000000E+0027  6.80418492083E-0008  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11412780703E-0005  3.88338984436E-0015  9.11412780742E-0005  1.00000000000E+0000
 1.96078431373E-0009  3.66667760763E-0001  1.33332239237E-0001 -2.86666776076E+0000 -4.86666776076E+0000 -3.00000000000E+0000 -3.68585706438E+0000  5.27477288457E+0024  6.72184171147E+0006  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  1.76438005549E+0016  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11318593712E-0005  5.54680441907E-0012  9.11318649180E-0005  1.00000000000E+0000
 3.92156862745E-0009  3.25078074474E-0001  1.74921925526E-0001 -2.82507807447E+0000 -4.82507807447E+0000 -3.00000000001E+0000 -3.76270673200E+0000  1.02731044414E+0024  7.09349460427E+0008  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  3.62628588627E+0017  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11315340209E-0005  1.19469064164E-0010  9.11316534899E-0005  1.00000000000E+0000
 5.88235294118E-0009  3.01356092611E-0001  1.98643907389E-0001 -2.80135609261E+0000 -4.80135609261E+0000 -3.00000054477E+0000 -3.80938146824E+0000  4.04050142328E+0023  1.13107253536E+0010  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  2.27418512543E+0018  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11307919700E-0005  8.33919928471E-0010  9.11316258899E-0005  1.00000000000E+0000
 7.84313725490E-0009  2.84661634470E-0001  2.15338365530E-0001 -2.78466163447E+0000 -4.78466163447E+0000 -3.00000059021E+0000 -3.84195961945E+0000  2.09523549715E+0023  7.85678003953E+0010  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  8.19176587586E+0018  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11282118922E-0005  3.40741939637E-0009  9.11316193116E-0005  1.00000000000E+0000
 9.80392156863E-0009  2.71611356993E-0001  2.28388643007E-0001 -2.77161135699E+0000 -4.77161135699E+0000 -3.00000059830E+0000 -3.86657057957E+0000  1.25396908260E+0023  3.45648409914E+0011  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  2.15685766287E+0019  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11214339243E-0005  1.01833357639E-0008  9.11316172601E-0005  1.00000000000E+0000
 1.17647058824E-0008  2.60742070575E-0001  2.39257929425E-0001 -2.76074207057E+0000 -4.76074207057E+0000 -3.00000008843E+0000 -3.88607686338E+0000  8.17727998410E+0022  1.14171844580E+0012  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  4.64587990457E+0019  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.11068378238E-0005  2.47786863190E-0008  9.11316165101E-0005  1.00000000000E+0000
 1.37254901961E-0008  2.51295034096E-0001  2.48704965904E-0001 -2.75129503410E+0000 -4.75129503410E+0000 -2.99999983632E+0000 -3.90202446864E+0000  5.63928014445E+0022  3.10021078461E+0012  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  8.69991452915E+0019  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.10795061588E-0005  5.21100648653E-0008  9.11316162237E-0005  1.00000000000E+0000
 1.56862745098E-0008  2.42828820809E-0001  2.57171179191E-0001 -2.74282882081E+0000 -4.74282882081E+0000 -2.99999969096E+0000 -3.91533687421E+0000  4.04196594938E+0022  7.30211546509E+0012  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  1.46872822229E+0020  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.10333649407E-0005  9.82511699194E-0008  9.11316161106E-0005  1.00000000000E+0000
 1.76470588235E-0008  2.35065614614E-0001  2.64934385386E-0001 -2.73506561461E+0000 -4.73506561461E+0000 -2.99999959699E+0000 -3.92661163016E+0000  2.97831517136E+0022  1.54413708531E+0013  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.00000000000E-0007  1.00000000000E-0008  0.00000000000E+0000  0.00000000000E+0000  2.28852995215E+0020  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.09614691655E-0005  1.70146908926E-0007  9.11316160744E-0005  1.00000000000E+0000
