 t Vext Jext convIndex P Jphoto Jdir JBulkSRHn JBulkSHRp JIntLeftn JIntLeftp JIntRightn JintRightp JminLeft JminRight JShunt Jdndt Jdpdt Jnion Jpion JD
 1.07226722200E-0007 -2.00000000000E+0000 -4.31706126987E-0005 1  0.00000000000E+0000  0.00000000000E+0000  4.11346942205E-0022  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.63261694794E-0010 -1.21171042308E-0018  0.00000000000E+0000 -1.72828755575E-0007 -6.26364264934E-0006  0.00000000000E+0000  0.00000000000E+0000  4.61077933649E-0007
 1.35304777500E-0007 -2.00000000000E+0000 -3.08483628038E-0005 1  0.00000000000E+0000  0.00000000000E+0000  2.90409775697E-0022  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.20183925561E-0010 -2.04930616019E-0018  0.00000000000E+0000 -1.63550900061E-0009 -3.25761623071E-0006  0.00000000000E+0000  0.00000000000E+0000  3.24776991419E-0007
 1.70735264700E-0007 -2.00000000000E+0000 -2.19319423296E-0005 1  0.00000000000E+0000  0.00000000000E+0000  2.10600394546E-0022  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  8.70930023238E-0011 -2.05474130525E-0018  0.00000000000E+0000  4.60221242554E-0010 -1.86954143167E-0006  0.00000000000E+0000  0.00000000000E+0000  2.28769958117E-0007
 2.15443469000E-0007 -2.00000000000E+0000 -1.54143884502E-0005 1  0.00000000000E+0000  0.00000000000E+0000  1.50664024379E-0022  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  6.22738127211E-0011 -2.04988599882E-0018  0.00000000000E+0000  1.61401568336E-0011 -1.08271030645E-0006  0.00000000000E+0000  0.00000000000E+0000  1.59635795486E-0007
 2.71858824300E-0007 -2.00000000000E+0000 -1.08626933099E-0005 1  0.00000000000E+0000  0.00000000000E+0000  1.08018944910E-0022  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  4.46229608373E-0011 -2.04965521183E-0018  0.00000000000E+0000 -4.84425594293E-0012 -5.99256282488E-0007  0.00000000000E+0000  0.00000000000E+0000  1.11622218953E-0007
 3.43046928600E-0007 -2.00000000000E+0000 -7.77998875687E-0006 1  0.00000000000E+0000  0.00000000000E+0000  7.85078209379E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  3.24184749427E-0011 -2.04970927090E-0018  0.00000000000E+0000 -3.07813130236E-0013 -3.21622614150E-0007  0.00000000000E+0000  0.00000000000E+0000  7.94364909841E-0008
 4.32876128100E-0007 -2.00000000000E+0000 -5.65621734379E-0006 1  0.00000000000E+0000  0.00000000000E+0000  5.76610706022E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.38054775968E-0011 -2.04971360244E-0018  0.00000000000E+0000 -2.84895600611E-0014 -1.75589938477E-0007  0.00000000000E+0000  0.00000000000E+0000  5.75151685141E-0008
 5.46227721800E-0007 -2.00000000000E+0000 -4.11455485640E-0006 1  0.00000000000E+0000  0.00000000000E+0000  4.22154874020E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.74234793794E-0011 -2.04971279825E-0018  0.00000000000E+0000 -3.93573204066E-0014 -1.01017070915E-0007  0.00000000000E+0000  0.00000000000E+0000  4.17058353235E-0008
 6.89261210400E-0007 -2.00000000000E+0000 -2.95599880565E-0006 1  0.00000000000E+0000  0.00000000000E+0000  3.04727636544E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.25744908583E-0011 -2.04971269569E-0018  0.00000000000E+0000 -3.08933189676E-0014 -6.01597377167E-0008  0.00000000000E+0000  0.00000000000E+0000  2.98957730173E-0008
 8.69749002600E-0007 -2.00000000000E+0000 -2.10493289610E-0006 1  0.00000000000E+0000  0.00000000000E+0000  2.17964713635E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  8.99353982214E-0012 -2.04971270533E-0018  0.00000000000E+0000 -2.18691968981E-0014 -3.50215040912E-0008  0.00000000000E+0000  0.00000000000E+0000  2.12504112388E-0008
 1.09749876500E-0006 -2.00000000000E+0000 -1.50929893252E-0006 1  0.00000000000E+0000  0.00000000000E+0000  1.56954163887E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  6.47595987082E-0012 -2.04971270641E-0018  0.00000000000E+0000 -1.56476423217E-0014 -1.94241226857E-0008  0.00000000000E+0000  0.00000000000E+0000  1.52127716449E-0008
 1.38488637100E-0006 -2.00000000000E+0000 -1.10167950411E-0006 1  0.00000000000E+0000  0.00000000000E+0000  1.14958493425E-0023  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  4.74288694870E-0012 -2.04971270534E-0018  0.00000000000E+0000 -1.14216291665E-0014 -1.05344815341E-0008  0.00000000000E+0000  0.00000000000E+0000  1.10882719112E-0008
 1.74752840000E-0006 -2.00000000000E+0000 -8.13226809811E-0007 1  0.00000000000E+0000  0.00000000000E+0000  8.50543203480E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  3.50862510135E-0012 -2.04971270442E-0018  0.00000000000E+0000 -8.43133289723E-0015 -5.90782470833E-0009  0.00000000000E+0000  0.00000000000E+0000  8.17508825330E-0009
 2.20513074000E-0006 -2.00000000000E+0000 -5.96618637442E-0007 1  0.00000000000E+0000  0.00000000000E+0000  6.24929204077E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.57753282881E-0012 -2.04971270361E-0018  0.00000000000E+0000 -6.18563008415E-0015 -3.51572260516E-0009  0.00000000000E+0000  0.00000000000E+0000  5.99210449897E-0009
 2.78255940200E-0006 -2.00000000000E+0000 -4.30580285970E-0007 1  0.00000000000E+0000  0.00000000000E+0000  4.51539373513E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.86224566848E-0012 -2.04971270287E-0018  0.00000000000E+0000 -4.46422335709E-0015 -2.13565093663E-0009  0.00000000000E+0000  0.00000000000E+0000  4.32209519981E-0009
 3.51119173400E-0006 -2.00000000000E+0000 -3.07655627591E-0007 1  0.00000000000E+0000  0.00000000000E+0000  3.22984206374E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.33210372383E-0012 -2.04971270221E-0018  0.00000000000E+0000 -3.18972439962E-0015 -1.25298510775E-0009  0.00000000000E+0000  0.00000000000E+0000  3.08738741005E-0009
 4.43062145800E-0006 -2.00000000000E+0000 -2.21314975804E-0007 1  0.00000000000E+0000  0.00000000000E+0000  2.32573507299E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.59294503445E-0013 -2.04971270160E-0018  0.00000000000E+0000 -2.29450262444E-0015 -6.97451570724E-0010  0.00000000000E+0000  0.00000000000E+0000  2.22055926839E-0009
 5.59081018300E-0006 -2.00000000000E+0000 -1.61976057677E-0007 1  0.00000000000E+0000  0.00000000000E+0000  1.70349461995E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  7.02657452747E-0013 -2.04971270105E-0018  0.00000000000E+0000 -1.67928537594E-0015 -3.79869927447E-0010  0.00000000000E+0000  0.00000000000E+0000  1.62470170606E-0009
 7.05480231100E-0006 -2.00000000000E+0000 -1.19759008409E-0007 1  0.00000000000E+0000  0.00000000000E+0000  1.26020862329E-0024  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  5.19772689717E-0013 -2.04971270053E-0018  0.00000000000E+0000 -1.24161256461E-0015 -2.14179192444E-0010  0.00000000000E+0000  0.00000000000E+0000  1.20068219566E-0009
 8.90215085400E-0006 -2.00000000000E+0000 -8.78685935202E-0008 1  0.00000000000E+0000  0.00000000000E+0000  9.25063850493E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  3.81569815445E-0013 -2.04971270005E-0018  0.00000000000E+0000 -9.13578891728E-0016 -1.28208918897E-0010  0.00000000000E+0000  0.00000000000E+0000  8.81124659144E-0010
 1.12332403300E-0005 -2.00000000000E+0000 -6.34814954186E-0008 1  0.00000000000E+0000  0.00000000000E+0000  6.68523467085E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.75695563858E-0013 -2.04971269961E-0018  0.00000000000E+0000 -6.56670115733E-0016 -7.77033803005E-0011  0.00000000000E+0000  0.00000000000E+0000  6.36050420086E-0010
 1.41747416300E-0005 -2.00000000000E+0000 -4.53848995935E-0008 1  0.00000000000E+0000  0.00000000000E+0000  4.78069401827E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.97168413484E-0013 -2.04971269922E-0018  0.00000000000E+0000 -4.70491095444E-0016 -4.56920531662E-0011  0.00000000000E+0000  0.00000000000E+0000  4.54752101044E-0010
 1.78864952900E-0005 -2.00000000000E+0000 -3.26697806362E-0008 1  0.00000000000E+0000  0.00000000000E+0000  3.44193823160E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.41974638327E-0013 -2.04971269886E-0018  0.00000000000E+0000 -3.38737866872E-0016 -2.54421075020E-0011  0.00000000000E+0000  0.00000000000E+0000  3.27399789439E-0010
 2.25701972000E-0005 -2.00000000000E+0000 -2.39220407447E-0008 1  0.00000000000E+0000  0.00000000000E+0000  2.52056242784E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.03978662620E-0013 -2.04971269853E-0018  0.00000000000E+0000 -2.48026353423E-0016 -1.38715211558E-0011  0.00000000000E+0000  0.00000000000E+0000  2.39718833498E-0010
 2.84803586800E-0005 -2.00000000000E+0000 -1.76867410413E-0008 1  0.00000000000E+0000  0.00000000000E+0000  1.86372824204E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  7.68826517897E-0014 -2.04971269822E-0018  0.00000000000E+0000 -1.83378815015E-0016 -7.83569806053E-0012  0.00000000000E+0000  0.00000000000E+0000  1.77174661988E-0010
 3.59381366400E-0005 -2.00000000000E+0000 -1.29693900689E-0008 1  0.00000000000E+0000  0.00000000000E+0000  1.36686362686E-0025  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  5.63950132152E-0014 -2.04971269793E-0018  0.00000000000E+0000 -1.34855797589E-0016 -4.69770068005E-0012  0.00000000000E+0000  0.00000000000E+0000  1.29954135143E-0010
 4.53487850800E-0005 -2.00000000000E+0000 -9.36163095301E-0009 1  0.00000000000E+0000  0.00000000000E+0000  9.86603063263E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  4.07026417039E-0014 -2.04971269767E-0018  0.00000000000E+0000 -9.68449538427E-0017 -2.84737279983E-0012  0.00000000000E+0000  0.00000000000E+0000  9.37257638246E-0011
 5.72236765900E-0005 -2.00000000000E+0000 -6.68562691217E-0009 1  0.00000000000E+0000  0.00000000000E+0000  7.04511422618E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.90721444991E-0014 -2.04971269744E-0018  0.00000000000E+0000 -6.93128696562E-0017 -1.67361383271E-0012  0.00000000000E+0000  0.00000000000E+0000  6.69369361531E-0011
 7.22080901800E-0005 -2.00000000000E+0000 -4.80627588611E-0009 1  0.00000000000E+0000  0.00000000000E+0000  5.06350478639E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.09027636362E-0014 -2.04971269722E-0018  0.00000000000E+0000 -4.98381429468E-0017 -9.31453462369E-0013  0.00000000000E+0000  0.00000000000E+0000  4.81264409124E-0011
 9.11162756100E-0005 -2.00000000000E+0000 -3.51305328201E-0009 1  0.00000000000E+0000  0.00000000000E+0000  3.69973288171E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.52789747343E-0014 -2.04971269703E-0018  0.00000000000E+0000 -3.64266701607E-0017 -5.07943906514E-0013  0.00000000000E+0000  0.00000000000E+0000  3.51711514232E-0011
 1.14975699500E-0004 -2.00000000000E+0000 -2.59044854799E-0009 1  0.00000000000E+0000  0.00000000000E+0000  2.72694636438E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.12660895797E-0014 -2.04971269684E-0018  0.00000000000E+0000 -2.68601858712E-0017 -2.87172332967E-0013  0.00000000000E+0000  0.00000000000E+0000  2.59209390277E-0011
 1.45082877800E-0004 -2.00000000000E+0000 -1.89328579625E-0009 1  0.00000000000E+0000  0.00000000000E+0000  1.99197840853E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  8.23410323433E-0015 -2.04971269668E-0018  0.00000000000E+0000 -1.96317696116E-0017 -1.71964223633E-0013  0.00000000000E+0000  0.00000000000E+0000  1.89327311332E-0011
 1.83073828000E-0004 -2.00000000000E+0000 -1.35799889305E-0009 1  0.00000000000E+0000  0.00000000000E+0000  1.42759067137E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  5.90652587288E-0015 -2.04971269652E-0018  0.00000000000E+0000 -1.40818687790E-0017 -1.04631788856E-0013  0.00000000000E+0000  0.00000000000E+0000  1.35733473596E-0011
 2.31012970000E-0004 -2.00000000000E+0000 -9.62225207765E-0010 1  0.00000000000E+0000  0.00000000000E+0000  1.01016729095E-0026  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  4.18557292572E-0015 -2.04971269639E-0018  0.00000000000E+0000 -9.97819783413E-0018 -6.13051177635E-0014  0.00000000000E+0000  0.00000000000E+0000  9.61474051873E-0012
 2.91505306300E-0004 -2.00000000000E+0000 -6.84640040643E-0010 1  0.00000000000E+0000  0.00000000000E+0000  7.17306121877E-0027  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.97822066024E-0015 -2.04971269627E-0018  0.00000000000E+0000 -7.09971982844E-0018 -3.40735673422E-0014  0.00000000000E+0000  0.00000000000E+0000  6.83852187793E-0012
 3.67837977200E-0004 -2.00000000000E+0000 -4.93798158923E-0010 1  0.00000000000E+0000  0.00000000000E+0000  5.15938508971E-0027  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.14784677448E-0015 -2.04971269616E-0018  0.00000000000E+0000 -5.12068112720E-0018 -1.85635520558E-0014  0.00000000000E+0000  0.00000000000E+0000  4.92840768799E-0012
 4.64158883400E-0004 -2.00000000000E+0000 -3.57782716898E-0010 1  0.00000000000E+0000  0.00000000000E+0000  3.72445203898E-0027  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.55592423645E-0015 -2.04971269606E-0018  0.00000000000E+0000 -3.71022978802E-0018 -1.04841744169E-0014  0.00000000000E+0000  0.00000000000E+0000  3.56620821442E-0012
 5.85702081800E-0004 -2.00000000000E+0000 -2.55219192607E-0010 1  0.00000000000E+0000  0.00000000000E+0000  2.64257978504E-0027  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.10962204144E-0015 -2.04971269597E-0018  0.00000000000E+0000 -2.64672945070E-0018 -6.26461435847E-0015  0.00000000000E+0000  0.00000000000E+0000  2.53977211148E-0012
 7.39072203400E-0004 -2.00000000000E+0000 -1.76817807721E-0010 1  0.00000000000E+0000  0.00000000000E+0000  1.81540284557E-0027  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  7.68488846197E-0016 -2.04971269589E-0018  0.00000000000E+0000 -1.83379032644E-0018 -3.79472637368E-0015  0.00000000000E+0000  0.00000000000E+0000  1.75664317012E-0012
 9.32603346900E-0004 -2.00000000000E+0000 -1.19313273339E-0010 1  0.00000000000E+0000  0.00000000000E+0000  1.20840644077E-0027  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  5.18234126459E-0016 -2.04971269582E-0018  0.00000000000E+0000 -1.23747658001E-0018 -2.20551547667E-0015  0.00000000000E+0000  0.00000000000E+0000  1.18334590094E-0012
 1.17681195200E-0003 -2.00000000000E+0000 -7.96019930801E-0011 1  0.00000000000E+0000  0.00000000000E+0000  7.88752170121E-0028  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  3.45172451986E-0016 -2.04971269576E-0018  0.00000000000E+0000 -8.23221810248E-0019 -1.20691248411E-0015  0.00000000000E+0000  0.00000000000E+0000  7.87252308732E-0013
 1.48496826200E-0003 -2.00000000000E+0000 -5.28698884640E-0011 1  0.00000000000E+0000  0.00000000000E+0000  5.06330416383E-0028  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.28727540788E-0016 -2.04971269572E-0018  0.00000000000E+0000 -5.48051343582E-0019 -6.43721987453E-0016  0.00000000000E+0000  0.00000000000E+0000  5.21353472999E-0013
 1.87381742300E-0003 -2.00000000000E+0000 -3.44761905131E-0011 1  0.00000000000E+0000  0.00000000000E+0000  3.11940613046E-0028  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.48561650105E-0016 -2.04971269568E-0018  0.00000000000E+0000 -3.57436196464E-0019 -3.50958392224E-0016  0.00000000000E+0000  0.00000000000E+0000  3.38698681179E-0013
 2.36448941300E-0003 -2.00000000000E+0000 -2.12770107143E-0011 1  0.00000000000E+0000  0.00000000000E+0000  1.72370897505E-0028  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  9.10000654181E-0017 -2.04971269565E-0018  0.00000000000E+0000 -2.20598478407E-0019 -1.99566730284E-0016  0.00000000000E+0000  0.00000000000E+0000  2.08091866365E-0013
 2.98364724000E-0003 -2.00000000000E+0000 -1.18925754891E-0011 1  0.00000000000E+0000  0.00000000000E+0000  7.29742627491E-0029  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  5.00123118867E-0017 -2.04971269563E-0018  0.00000000000E+0000 -1.22940617848E-0019 -1.12448598617E-0016  0.00000000000E+0000  0.00000000000E+0000  1.15673628862E-0013
 3.76493580700E-0003 -2.00000000000E+0000 -5.76511674114E-0012 1  0.00000000000E+0000  0.00000000000E+0000  7.99113684706E-0030  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  2.32234517306E-0017 -2.04971269562E-0018  0.00000000000E+0000 -5.95698165444E-0020 -5.81896506421E-0017  0.00000000000E+0000  0.00000000000E+0000  5.57528410526E-0014
 4.75081016200E-0003 -2.00000000000E+0000 -2.32500197524E-0012 1  0.00000000000E+0000  0.00000000000E+0000 -2.85670552765E-0029  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  8.15439674625E-0018 -2.04971269561E-0018  0.00000000000E+0000 -2.39551507555E-0020 -2.58929303681E-0017  0.00000000000E+0000  0.00000000000E+0000  2.23342304494E-0014
 5.99484250300E-0003 -2.00000000000E+0000 -7.43254643068E-0013 1  0.00000000000E+0000  0.00000000000E+0000 -4.53990709076E-0029  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  1.21659652036E-0018 -2.04971269561E-0018  0.00000000000E+0000 -7.66077108352E-0021 -9.43595955257E-0018  0.00000000000E+0000  0.00000000000E+0000  7.08907067437E-0015
 7.56463327600E-0003 -2.00000000000E+0000 -1.77704090313E-0013 1  0.00000000000E+0000  0.00000000000E+0000 -5.14266535331E-0029  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 -1.26775929178E-0018 -2.04971269561E-0018  0.00000000000E+0000 -1.83165777436E-0021 -2.67403507340E-0018  0.00000000000E+0000  0.00000000000E+0000  1.68260949058E-0015
