 t Vext Jext convIndex P Jphoto Jdir JBulkSRHn JBulkSHRp JIntLeftn JIntLeftp JIntRightn JintRightp JminLeft JminRight JShunt Jdndt Jdpdt Jnion Jpion JD
  8.49753435899999999973E-0008  -2.00000000000000000000E+0000  -5.14883734006475083040E+0000 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.07179623677288550220E-0010   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.16691187373908677267E-0008   1.12894076111522008640E-0008   0.00000000000000000000E+0000  -1.62927323616782989378E+0001  -1.63016279692104803841E+0001   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.07650866198563132606E-0005
  1.07226722199999999998E-0007  -2.00000000000000000000E+0000  -1.27683428990329585597E+0000 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.36076727400061957529E-0012   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.00239486746392927666E-0010   7.02537831180599540521E-0010   0.00000000000000000000E+0000  -4.59234570516124101895E+0000  -4.59647491039802123499E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.41781095907478920477E-0005
  1.35304777500000000005E-0007  -2.00000000000000000000E+0000  -2.42137208548936247899E-0001 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.44709158101488459333E-0014   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.83400467139282009537E-0010   3.73617283685754584927E-0011   0.00000000000000000000E+0000  -9.72392468060965571401E-0001  -9.73763021188595735862E-0001   0.00000000000000000000E+0000   0.00000000000000000000E+0000   8.43141280260330337732E-0006
  1.70735264700000000004E-0007  -2.00000000000000000000E+0000  -3.50028738652491222297E-0002 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.16571292601594838717E-0016   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.07420837253098716985E-0010   1.62934246680213308489E-0012   0.00000000000000000000E+0000  -1.54202876226716051200E-0001  -1.54558029213685498821E-0001   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.47757267704521185864E-0006
  2.15443469000000000000E-0007  -2.00000000000000000000E+0000  -3.86430267162830126371E-0003 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.92404805935338208280E-0017   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   7.40674167419215314051E-0011   5.76687145741842087566E-0014   0.00000000000000000000E+0000  -1.83536798175010889367E-0002  -1.84307708097327074880E-0002   0.00000000000000000000E+0000   0.00000000000000000000E+0000   7.12910658303016124472E-0007
  2.71858824300000000013E-0007  -2.00000000000000000000E+0000  -3.36592266123723505424E-0004 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.26819041471056758054E-0019   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.11156237881484533449E-0011   1.64329730811615808875E-0015   0.00000000000000000000E+0000  -1.64247611485683455679E-0003  -1.66008691352687385981E-0003   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.68367263334719232610E-0007
  3.43046928599999999991E-0007  -2.00000000000000000000E+0000  -3.11510122543796652413E-0005 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.73360493866347149652E-0020   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.59281720552503272644E-0011   3.68703299810137008457E-0017   0.00000000000000000000E+0000  -1.10541503674108909693E-0004  -1.16068226237352468742E-0004   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.37722303287461320666E-0007
  4.32876128099999999988E-0007  -2.00000000000000000000E+0000  -8.22502137173308641806E-0006 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.58498308314591901481E-0021   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.57862400436434130067E-0011  -7.80924906483635374931E-0020   0.00000000000000000000E+0000  -5.60800128971650757882E-0006  -7.87153683001934862514E-0006   0.00000000000000000000E+0000   0.00000000000000000000E+0000   8.34630997492138648192E-0008
  5.46227721800000000009E-0007  -2.00000000000000000000E+0000  -5.00485074489068768796E-0006 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.46070894056346194533E-0022   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.85977734705622734227E-0011  -7.58588502767944445161E-0019   0.00000000000000000000E+0000  -2.14851062150496053760E-0007  -1.28562944789844254214E-0006   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.48285239308298035268E-0008
  6.89261210399999999996E-0007  -2.00000000000000000000E+0000  -3.43871271227957412960E-0006 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.28111584209188075371E-0022   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.32779841239238984349E-0011  -7.69112320774334454285E-0019   0.00000000000000000000E+0000  -6.06634158114363875458E-0009  -5.72254164416298210035E-0007   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.71096387629540519680E-0008
  8.69749002599999999994E-0007  -2.00000000000000000000E+0000  -2.37369286496306146589E-0006 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.61359282670970903240E-0022   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.40106389379466044278E-0012  -7.68718997430311664000E-0019   0.00000000000000000000E+0000   6.81468929097111633137E-0011  -3.11729757995670335191E-0007   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.52290658080855244801E-0008
  1.09749876499999999996E-0006  -2.00000000000000000000E+0000  -1.65316265555605306973E-0006 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.15195231654197694325E-0022   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.70444933145050640627E-0012  -7.68624325451422157521E-0019   0.00000000000000000000E+0000   2.58984896188160959547E-0011  -1.67127585340079890878E-0007   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.73275181208451422043E-0008
  1.38488637099999999998E-0006  -2.00000000000000000000E+0000  -1.17834767204997099469E-0006 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   8.37972042714203590718E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.87294318340483046016E-0012  -7.68626615735450177490E-0019   0.00000000000000000000E+0000  -5.45268641091200161825E-0014  -8.72693646486342694715E-0008   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.22023638273171184065E-0008
  1.74752839999999999999E-0006  -2.00000000000000000000E+0000  -8.56186714414966674498E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.17173124553141537358E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.58666671091119241035E-0012  -7.68627815572999356584E-0019   0.00000000000000000000E+0000  -2.60484268656500144428E-0013  -4.69246386715274194022E-0008   0.00000000000000000000E+0000   0.00000000000000000000E+0000   8.79219286984108381750E-0009
  2.20513073999999999992E-0006  -2.00000000000000000000E+0000  -6.21870663860375410189E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.51958205122788535748E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.62572687014698617303E-0012  -7.68627822626720680809E-0019   0.00000000000000000000E+0000  -5.14786245329130782932E-0014  -2.70460480206793906849E-0008   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.35634366648180746104E-0009
  2.78255940199999999994E-0006  -2.00000000000000000000E+0000  -4.45700620279232935428E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.25849523240906693216E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.89253515284782815766E-0012  -7.68627801246846600945E-0019   0.00000000000000000000E+0000  -3.08847902615990366587E-0014  -1.61152510447321378922E-0008   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.53908354676464005066E-0009
  3.51119173400000000004E-0006  -2.00000000000000000000E+0000  -3.16327500981650443039E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.32575535872187577797E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.35057422993532190668E-0012  -7.68627799731763701266E-0019   0.00000000000000000000E+0000  -2.32138796444541484189E-0014  -9.37846975613677153378E-0009   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.21152737430472541072E-0009
  4.43062145799999999986E-0006  -2.00000000000000000000E+0000  -2.26054107184284738855E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.67119355699742853563E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.70347941103167116127E-0013  -7.68627799436494052553E-0019   0.00000000000000000000E+0000  -1.66893338735156146665E-0014  -5.18605506774301393294E-0009   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.28834769164503445263E-0009
  5.59081018299999999982E-0006  -2.00000000000000000000E+0000  -1.64557031364229737076E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.22201877372882876446E-0023   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   7.09433662702917422551E-0013  -7.68627798888250276609E-0019   0.00000000000000000000E+0000  -1.21359602242477430764E-0014  -2.79980650717664802428E-0009   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.66157644587028051696E-0009
  7.05480231099999999990E-0006  -2.00000000000000000000E+0000  -1.21238896322079885091E-0007 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.03047758967502965736E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.24151487269776586420E-0013  -7.68627798352343379234E-0019   0.00000000000000000000E+0000  -8.93923557397600141550E-0015  -1.56292381900954880427E-0009   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.22176747684902002862E-0009
  8.90215085400000000041E-0006  -2.00000000000000000000E+0000  -8.88202524521524697939E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.62848987527889231815E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.84660477287577081932E-0013  -7.68627797862134811927E-0019   0.00000000000000000000E+0000  -6.54889776085343451275E-0015  -9.26934592008570988586E-0010   0.00000000000000000000E+0000   0.00000000000000000000E+0000   8.93827353056138505265E-0010
  1.12332403299999999997E-0005  -2.00000000000000000000E+0000  -6.40236911828852044636E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.78500190172640188033E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.77653714608566706234E-0013  -7.68627797417622774725E-0019   0.00000000000000000000E+0000  -4.72063360567742618685E-0015  -5.61858552448272598624E-0010   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.43702598532533439744E-0010
  1.41747416300000000002E-0005  -2.00000000000000000000E+0000  -4.56957679736676063500E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.41993677261750261113E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.98448358993997078435E-0013  -7.68627797017794568148E-0019   0.00000000000000000000E+0000  -3.36922579821281174894E-0015  -3.29103822191076498852E-0010   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.59152115328865178618E-0010
  1.78864952899999999996E-0005  -2.00000000000000000000E+0000  -3.28410477395261685498E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.46102774198821965753E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.42815169381712470304E-0013  -7.68627796655659419662E-0019   0.00000000000000000000E+0000  -2.42134155141243547639E-0015  -1.82924966174690218547E-0010   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.29816213732628342674E-0010
  2.25701972000000000000E-0005  -2.00000000000000000000E+0000  -2.40161031467571364561E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.80154566628935836474E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.04546540192922105807E-0013  -7.68627796321913245355E-0019   0.00000000000000000000E+0000  -1.77064113516821015238E-0015  -9.95215881570427102570E-0011   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.41043848954823025886E-0010
  2.84803586799999999993E-0005  -2.00000000000000000000E+0000  -1.77410932512983296463E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.33179019656380719740E-0024   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   7.72800891776707380956E-0014  -7.68627796011174340754E-0019   0.00000000000000000000E+0000  -1.30799532586147099195E-0015  -5.60804965716552754204E-0011   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.77938490265521280327E-0010
  3.59381366400000000004E-0005  -2.00000000000000000000E+0000  -1.30111852354965285380E-0008 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.77230783924756507746E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.67005075998550097445E-0014  -7.68627795723882107434E-0019   0.00000000000000000000E+0000  -9.59286360682703426938E-0016  -3.34991953649974154071E-0011   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.30416692888071756414E-0010
  4.53487850800000000003E-0005  -2.00000000000000000000E+0000  -9.38193364671165860547E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   7.04931792815078719708E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.09010203828306540743E-0014  -7.68627795462652604735E-0019   0.00000000000000000000E+0000  -6.91726919237119507920E-0016  -2.03694223800240113477E-0011   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.40050723216873887224E-0011
  5.72236765900000000015E-0005  -2.00000000000000000000E+0000  -6.69716141565968567413E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.03361729972444547748E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.92093116378222174950E-0014  -7.68627795227447412847E-0019   0.00000000000000000000E+0000  -4.93785473992244175957E-0016  -1.19412904702902525032E-0011   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.70977148061499255931E-0011
  7.22080901800000000013E-0005  -2.00000000000000000000E+0000  -4.81272775996283526649E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.61800115964449100328E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.09987904984680184162E-0014  -7.68627795014253882261E-0019   0.00000000000000000000E+0000  -3.54842180254440192700E-0016  -6.64219316626339655780E-0012   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.82148688463418767726E-0011
  9.11162756100000000013E-0005  -2.00000000000000000000E+0000  -3.51663210097201344039E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.64391710394784575666E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.53477456101167588928E-0014  -7.68627794817814752685E-0019   0.00000000000000000000E+0000  -2.59279287110304362508E-0016  -3.62039818258054664756E-0012   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.52197093829849629974E-0011
  1.14975699499999999998E-0004  -2.00000000000000000000E+0000  -2.59253004673646300213E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.94924603971786955755E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.13163401083625474659E-0014  -7.68627794635253249724E-0019   0.00000000000000000000E+0000  -1.91146460323681814440E-0016  -2.04561349520648115699E-0012   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.59489585346914487905E-0011
  1.45082877800000000001E-0004  -2.00000000000000000000E+0000  -1.89456048503151149146E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.42447838344991136886E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   8.27084837313967741685E-0015  -7.68627794467092633922E-0019   0.00000000000000000000E+0000  -1.39688153934061133824E-0016  -1.22438259429279361259E-0012   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.89496878119760391768E-0011
  1.83073827999999999995E-0004  -2.00000000000000000000E+0000  -1.35878247912792612301E-0009 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.02152595505790595032E-0025   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.93305177705402861312E-0015  -7.68627794315060186223E-0019   0.00000000000000000000E+0000  -1.00188270509339184532E-0016  -7.44798197684410968197E-0013   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.35835590009346748813E-0011
  2.31012970000000000005E-0004  -2.00000000000000000000E+0000  -9.62689262109950780691E-0010 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   7.23505493683816087820E-0026   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.20458276128113492906E-0015  -7.68627794179267617380E-0019   0.00000000000000000000E+0000  -7.09846748384655965679E-0017  -4.36338877168908912007E-0013   0.00000000000000000000E+0000   0.00000000000000000000E+0000   9.62058636842725167967E-0012
  2.91505306300000000002E-0004  -2.00000000000000000000E+0000  -6.84904230458331319718E-0010 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   5.14422906596194772313E-0026   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.99199834276531564632E-0015  -7.68627794057500771173E-0019   0.00000000000000000000E+0000  -5.05021482409082389737E-0017  -2.42497288104353085772E-0013   0.00000000000000000000E+0000   0.00000000000000000000E+0000   6.84169912795028160268E-0012
  3.67837977200000000013E-0004  -2.00000000000000000000E+0000  -4.93947705182011364705E-0010 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.70669055294174214305E-0026   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.15807705809376768820E-0015  -7.68627793946878855789E-0019   0.00000000000000000000E+0000  -3.64217231258101918656E-0017  -1.32098718541941134374E-0013   0.00000000000000000000E+0000   0.00000000000000000000E+0000   4.93012061210315145427E-0012
  4.64158883399999999996E-0004  -2.00000000000000000000E+0000  -3.57870767598320131634E-0010 1   0.00000000000000000000E+0000   0.00000000000000000000E+0000   2.68238083986883336472E-0026   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   0.00000000000000000000E+0000   1.56366769025029009655E-0015  -7.68627793845991280830E-0019   0.00000000000000000000E+0000  -2.63882189674187344969E-0017  -7.45945837221141885225E-0014   0.00000000000000000000E+0000   0.00000000000000000000E+0000   3.56716450092810314129E-0012
